2328166,0.3407229185,0.3626860976,0.3344977200,0.3726863861,
2337357,0.3406854272,0.3626985848,0.3344977200,0.3727363944,
2346557,0.3407229185,0.3626610637,0.3345602155,0.3727489114,
2355759,0.3407354057,0.3627360761,0.3345227242,0.3727363944,
2364960,0.3406979144,0.3627110720,0.3345352113,0.3727363944,
2374160,0.3407229185,0.3627235591,0.3345102370,0.3727613986,
2383362,0.3406979144,0.3626985848,0.3345227242,0.3727864027,
2392562,0.3406979144,0.3627110720,0.3345476985,0.3727738857,
2401764,0.3407229185,0.3627110720,0.3345352113,0.3727113903,
2410965,0.3407354057,0.3627235591,0.3345476985,0.3727489114,
2420166,0.3407354057,0.3627235591,0.3344727159,0.3727738857,
2429371,0.3407354057,0.3627235591,0.3345476985,0.3727363944,
2438568,0.3406354189,0.3624735773,0.3345227242,0.3727489114,
2447770,0.3407478929,0.3627110720,0.3345352113,0.3726989031,
2456972,0.3407354057,0.3627360761,0.3345476985,0.3727613986,
2466172,0.3406979144,0.3626985848,0.3344977200,0.3727613986,
2475373,0.3407229185,0.3626985848,0.3345102370,0.3727738857,
2484575,0.3406854272,0.3627235591,0.3344977200,0.3727864027,
2493776,0.3406979144,0.3626985848,0.3343977332,0.3727113903,
2502975,0.3406729102,0.3627235591,0.3345227242,0.3727113903,
2512179,0.3407104313,0.3626485765,0.3345102370,0.3727864027,
2521381,0.3407229185,0.3626985848,0.3345227242,0.3727489114,
2530579,0.3406729102,0.3627235591,0.3345102370,0.3727613986,
2539782,0.3406979144,0.3626485765,0.3344352245,0.3727489114,
2548983,0.3407104313,0.3627110720,0.3345352113,0.3727738857,
2558207,0.3407354057,0.3626860976,0.3345102370,0.3727489114,
2567408,0.3410854042,0.3631485999,0.3349227309,0.3731488883,
2576608,0.3411104083,0.3631485999,0.3349102437,0.3731488883,
2585809,0.3410854042,0.3631485999,0.3348727524,0.3731864095,
2595010,0.3411229253,0.3631485999,0.3349102437,0.3731864095,
2604210,0.3410729170,0.3631110787,0.3349227309,0.3731738925,
2613410,0.3410979211,0.3631736040,0.3349352479,0.3731738925,
2622611,0.3411104083,0.3631110787,0.3349102437,0.3732114136,
2631811,0.3411229253,0.3631235957,0.3348602653,0.3731738925,
2641011,0.3410854042,0.3631361127,0.3349102437,0.3731738925,
2650211,0.3410604298,0.3631235957,0.3348977566,0.3732114136,
2659412,0.3411229253,0.3631361127,0.3349227309,0.3731488883,
2668613,0.3410979211,0.3631361127,0.3349352479,0.3731988966,
2677814,0.3411229253,0.3630861044,0.3348977566,0.3731738925,
2687016,0.3411104083,0.3631485999,0.3349102437,0.3731864095,
2696215,0.3410979211,0.3631485999,0.3349227309,0.3731864095,
2705416,0.3410854042,0.3631361127,0.3348727524,0.3731613755,
2714617,0.3411104083,0.3631736040,0.3349352479,0.3731864095,
2723817,0.3410979211,0.3631235957,0.3349477649,0.3731613755,
2733018,0.3411104083,0.3630985916,0.3349227309,0.3731864095,
2742223,0.3410354257,0.3631361127,0.3349102437,0.3732239306,
2751419,0.3410729170,0.3631235957,0.3348852396,0.3731988966,
2760620,0.3411104083,0.3631361127,0.3349102437,0.3731864095,
2769821,0.3411229253,0.3631235957,0.3349227309,0.3731864095,
2779022,0.3410854042,0.3631361127,0.3349227309,0.3731488883,
2788223,0.3410729170,0.3631611168,0.3349102437,0.3731738925,
2797423,0.3411229253,0.3631361127,0.3348727524,0.3731738925,
2806619,0.3410354257,0.3631361127,0.3349352479,0.3731488883,
2815825,0.3410729170,0.3631235957,0.3349352479,0.3731988966,
2825019,0.3411354125,0.3631485999,0.3349352479,0.3731864095,
2834231,0.3411104083,0.3631361127,0.3349352479,0.3732114136,
2843427,0.3411229253,0.3631361127,0.3348977566,0.3731864095,
2852627,0.3411354125,0.3631485999,0.3349602520,0.3731988966,
2861828,0.3410729170,0.3631485999,0.3349102437,0.3731988966,
2871028,0.3410979211,0.3631361127,0.3349352479,0.3731738925,
2880228,0.3411229253,0.3631361127,0.3349352479,0.3731988966,
2889425,0.3411479294,0.3631110787,0.3349352479,0.3732239306,
2898630,0.3410979211,0.3631611168,0.3349227309,0.3731988966,
2907831,0.3410854042,0.3631485999,0.3349477649,0.3731488883,
2917031,0.3411479294,0.3631485999,0.3348977566,0.3731613755,
2926232,0.3411229253,0.3631736040,0.3349227309,0.3731988966,
2935433,0.3410854042,0.3631110787,0.3349352479,0.3731988966,
2944632,0.3410979211,0.3631235957,0.3349227309,0.3731738925,
2953833,0.3410729170,0.3631485999,0.3349227309,0.3731988966,
2963034,0.3411229253,0.3631361127,0.3348852396,0.3731864095,
